List_price,Address,Beds,Baths,Living_sqft,Status,Time on Redfin,Property Type,HOA Dues,Year Built,Est. Mo. Payment,Price/Sq.Ft.,Drought_Score,Walk_score,Neighbourhood_Homes,Transit_score,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Schools,Competitive_Score,page_view_count,page_fav_count_30,page_fav_all_time_count,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_healthcare_support,has_mall
"23,98,000","1618 Shasta Ave,SAN JOSE, CA 95128",5.0,3.5,2485.0,Active,15.0,Single,,1936.0,"$13,442",$965,,84,43.0,,8,84,3,10,47,"[{'Merritt Trace Elementary School': '4', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",91.0,,,,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/1618-Shasta-Ave-95128/home/691093,0,0
"14,99,888","427 Page St,SAN JOSE, CA 95126",6.0,2.0,2448.0,,,Single,,1900.0,"$8,408",$613,,76,43.0,50.0,6,79,4,15,37,"[{'Merritt Trace Elementary School': '4', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",91.0,907,32.0,166.0,1,0,1,0,0,1,0,1,https://www.redfin.com//CA/San-Jose/427-Page-St-95126/home/1232274,0,0
"9,99,888","160 Whirlaway Dr,SAN JOSE, CA 95111",4.0,3.0,1574.0,,,Single,,1961.0,"$5,605",$635,,59,54.0,59.0,10,78,22,29,66,"[{'Edenvale Elementary School': '3', 'Davis (caroline) Intermediate School': '3', 'Oak Grove High School': '5'}]",91.0,"2,875",122.0,131.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/160-Whirlaway-Dr-95111/home/981207,0,0
"11,98,000","3280 Flintdale Dr,SAN JOSE, CA 95148",4.0,2.5,1693.0,Active,17.0,Single,,1981.0,"$6,715",$708,,13,1.0,,9,49,8,29,55,"[{'Ida Jew Academy': '5', 'Robert Sanders Elementary School': '2', 'August Boeger Middle School': '3', 'Adelante Dual Language Academy': '6', 'Mt. Pleasant High School': '5'}]",92.0,"1,924",100.0,8.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3280-Flintdale-Dr-95148/home/951197,0,1
"10,98,000","317 Avenida Pinos,SAN JOSE, CA 95123",3.0,2.0,1134.0,,,Single,,1971.0,"$6,155",$968,,60,54.0,60.0,9,72,14,21,66,"[{'Del Roble Elementary School': '4', 'Herman (leonard) Intermediate School': '7', 'Frost (earl) Elementary School': '6', 'Davis (caroline) Intermediate School': '3', 'Santa Teresa High School': '8'}]",91.0,"3,434",261.0,11.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/317-Avenida-Pinos-95123/home/1664985,0,0
"28,90,000","7055 Glenview Dr,SAN JOSE, CA 95120",4.0,3.5,2875.0,,,Single,,1999.0,"$16,200","$1,005",,12,1.0,,11,62,1,20,50,"[{'Williams Elementary School': '9', 'Bret Harte Middle School': '7', 'Leland High School': '8'}]",92.0,"1,733",86.0,14.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/7055-Glenview-Dr-95120/home/933501,0,1
"10,99,000","3727 Chambord Ct,San Jose, CA 95112-7",3.0,2.5,1366.0,New,18.0,Single,$129/month,1996.0,"$6,289",$805,,60,58.0,60.0,12,76,2,26,57,"[{'Linda Vista Elementary School': '5', 'Joseph George Middle School': '3', 'James Lick High School': '4'}]",91.0,"1,425",61.0,5.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3727-Chambord-Ct-95127/home/946858,0,1
"18,32,000","2181 Carobwood Ln,SAN JOSE, CA 95132",3.0,2.5,1629.0,,,Single,,1969.0,"$10,269","$1,125",,60,36.0,60.0,11,64,2,18,67,"[{'Laneview Elementary School': '7', 'Morrill Middle School': '6', 'Independence High School': '6'}]",93.0,"1,770",71.0,116.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2181-Carobwood-Ln-95132/home/1689715,0,0
"17,98,000","1560 Coleman Rd,SAN JOSE, CA 95120",5.0,2.5,2278.0,Active,19.0,Single,$71,1965.0,"$10,150",$789,,29,35.0,,9,99,1,32,62,"[{'Guadalupe Elementary School': '8', 'Dartmouth Middle School': '7', 'Leigh High School': '8', 'Branham High School': '8'}]",92.0,"2,885",184.0,272.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1560-Coleman-Rd-95120/home/1066324,0,1
"12,49,999","2549 Castleton Dr,San Jose, CA 95148",3.0,2.0,1285.0,Active,19.0,Single,,1968.0,"$7,007",$973,,67,49.0,67.0,13,59,6,24,88,"[{'Holly Oak Elementary School': '5', 'Quimby Oak Middle School': '7', 'Silver Creek High School': '8'}]",91.0,"1,129",35.0,11.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2549-Castleton-Dr-95148/home/1092226,0,1
"12,79,000","3130 Brandywine Dr,SAN JOSE, CA 95121",5.0,3.0,2551.0,,,Single,,1975.0,"$7,169",$501,,47,1.0,55.0,17,74,1,28,92,"[{'Windmill Springs Elementary School': '4', 'Liberty Baptist School': '-', 'Alim Academy': '-', 'George V. Leyva Intermediate School': '4', 'Yerba Buena High School': '5'}]",92.0,"1,507",49.0,66.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3130-Brandywine-Dr-95121/home/1153983,0,0
"14,98,000","125 Cadwell Ct,SAN JOSE, CA 95138",4.0,2.5,1987.0,,,Single,,1978.0,"$8,397",$754,,27,54.0,62.0,6,61,3,19,54,"[{'Edenvale Elementary School': '3', 'Santa Teresa Elementary School': '6', 'Bernal Intermediate School': '6', 'Oak Grove High School': '5'}]",91.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/125-Cadwell-Ct-95138/home/1331906,0,0
"13,99,000","3285 Woodmont Dr,SAN JOSE, CA 95118",3.0,2.0,1460.0,,,Single,,1960.0,"$7,842",$958,,59,28.0,59.0,9,89,4,24,60,"[{'Reed Elementary School': '6', 'John Muir Middle School': '5', 'Pioneer High School': '7'}]",90.0,"2,114",104.0,17.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/3285-Woodmont-Dr-95118/home/857001,0,0
"17,88,800","8815 Wine Valley Cir,SAN JOSE, CA 95135",3.0,3.0,2593.0,,,Single,$550,1997.0,"$10,577",$690,,0,49.0,,6,50,1,15,48,"[{'Tom Matsumoto Elementary School': '8', 'Chaboya Middle School': '8', 'Evergreen Valley High School': '9', 'Silver Creek High School': '8'}]",91.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/8815-Wine-Valley-Cir-95135/home/750886,0,1
"12,48,888","1885 Kirkland Ave,SAN JOSE, CA 95125",3.0,1.0,1050.0,Active,22.0,Single,,1950.0,"$7,001","$1,189",,51,75.0,51.0,2,73,1,11,33,"[{'Booksin Elementary School': '8', 'Willow Glen Middle School': '5', 'Willow Glen High School': '6'}]",91.0,"1,347",76.0,108.0,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/1885-Kirkland-Ave-95125/home/1234776,0,1
"15,49,000","699 Azule Ave,SAN JOSE, CA 95123",4.0,3.0,1907.0,,,Single,,1966.0,"$8,683",$812,,52,2.0,52.0,9,79,1,23,62,"[{'Frost (earl) Elementary School': '6', 'Herman (leonard) Intermediate School': '7', 'Challenger School - Shawnee': '-', 'Apostles Lutheran School': '-', 'Discovery Charter 2': '6', 'Santa Teresa High School': '8'}]",92.0,"1,510",82.0,9.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/699-Azule-Ave-95123/home/655684,0,1
"20,48,000","1925 Trenton Dr,SAN JOSE, CA 95124",3.0,3.0,2225.0,Active,23.0,Single,,1955.0,"$11,480",$920,,47,5.0,62.0,8,101,2,27,56,"[{'Fammatre Elementary School': '5', 'Chrysallis Elementary School': '-', 'Learning Pathways Kindergarten': '-', 'Steindorf Steam School': '8', 'Price Charter Middle School': '7', 'Skylar Hadden School': '-', 'St. Frances Cabrini Elementary School': '-', 'Glory of Learning': '-', 'Branham High School': '8'}]",91.0,"1,710",83.0,9.0,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/1925-Trenton-Dr-95124/home/1286055,0,0
"19,99,999","1248 Malone Rd,SAN JOSE, CA 95125",4.0,2.0,1599.0,Active,23.0,Single,,1951.0,"$11,211","$1,251",,67,75.0,67.0,5,112,5,17,50,"[{'Booksin Elementary School': '8', 'Willow Glen Middle School': '5', 'Willow Glen High School': '6'}]",91.0,,,,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/1248-Malone-Rd-95125/home/1648307,0,1
"13,79,999","83 Cashew Blossom Dr,SAN JOSE, CA 95123",3.0,2.0,1551.0,Active,23.0,Single,,1972.0,"$7,736",$890,,53,54.0,53.0,8,83,13,29,71,"[{'Anderson (alex) Elementary School': '4', 'Davis (caroline) Intermediate School': '3', 'Oak Grove High School': '5'}]",91.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/83-Cashew-Blossom-Dr-95123/home/1019116,0,0
"27,50,000","14936 Donner Dr,SAN JOSE, CA 95124",5.0,2.5,2653.0,,,Single,,1950.0,"$15,415","$1,037",,35,58.0,,8,103,2,21,33,"[{'Carlton Elementary School': '9', 'Union Middle School': '9', 'Leigh High School': '8'}]",91.0,"2,749",183.0,204.0,1,0,0,0,0,1,0,1,https://www.redfin.com//CA/San-Jose/14936-Donner-Dr-95124/home/1088942,0,0
"21,98,888","1053 Wallace Dr,SAN JOSE, CA 95120",4.0,3.0,2131.0,,,Single,,2016.0,"$12,326","$1,032",,44,35.0,69.0,9,66,1,20,64,"[{'Simonds Elementary School': '7', 'Castillero Middle School': '6', 'Leland High School': '8'}]",92.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1053-Wallace-Dr-95120/home/1694532,0,1
"28,95,000","18941 Fernbrook Ct,SARATOGA, CA 95070",3.0,2.0,1730.0,,,Single,,1956.0,"$16,228","$1,673",,30,6.0,61.0,8,93,3,19,61,"[{'Country Lane Elementary School': '7', 'Moreland Middle School': '6', 'Prospect High School': '7'}]",92.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Saratoga/18941-Fernbrook-Ct-95070/home/1466595,0,1
"11,49,999","14650 East Hills Dr,SAN JOSE, CA 95127",3.0,2.0,1352.0,,,Single,,1960.0,"$6,446",$851,,20,58.0,,10,70,2,34,46,"[{'Horace Cureton Elementary School': '4', 'Joseph George Middle School': '3', 'James Lick High School': '4'}]",91.0,,,,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/14650-E-Hills-Dr-95127/home/948063,0,0
"31,90,000","1056 Foxhurst Way,SAN JOSE, CA 95120",4.0,3.0,3469.0,,,Single,,1989.0,"$17,882",$920,,17,35.0,,9,53,1,20,56,"[{'Williams Elementary School': '9', 'Bret Harte Middle School': '7', 'Leland High School': '8'}]",92.0,"4,148",152.0,162.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1056-Foxhurst-Way-95120/home/930795,0,1
"11,90,000","183 Venado Way,SAN JOSE, CA 95123",3.0,2.0,1203.0,Active,25.0,Single,,1966.0,"$6,671",$989,,40,54.0,52.0,8,93,1,27,72,"[{'Anderson (alex) Elementary School': '4', 'Bernal Intermediate School': '6', 'Oak Grove High School': '5'}]",91.0,"2,591",168.0,203.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/183-Venado-Way-95123/home/1184300,0,0
"25,95,000","679 Elden Dr,CAMPBELL, CA 95008",5.0,3.0,2886.0,,,Single,,2015.0,"$14,546",$899,,82,4.0,,4,83,1,12,57,"[{'Bagby Elementary School': '6', 'Price Charter Middle School': '7', 'Skylar Hadden School': '-', 'Steindorf Steam School': '8', 'Branham High School': '8'}]",93.0,,,,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/Campbell/679-Elden-Dr-95008/home/167451576,0,0
"14,25,000","774 Pershing Ave,SAN JOSE, CA 95126",2.0,2.0,1197.0,,,Single,,1922.0,"$7,988","$1,190",,82,1.0,58.0,7,47,2,11,59,"[{'Merritt Trace Elementary School': '4', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",92.0,,,,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/774-Pershing-Ave-95126/home/1788679,0,1
"14,99,000","5414 Century Meadow Ct,SAN JOSE, CA 95111",4.0,2.5,2316.0,,,Single,,1977.0,"$8,403",$647,,39,1.0,66.0,6,70,2,21,58,"[{'Santa Teresa Elementary School': '6', 'Bernal Intermediate School': '6', 'Oak Grove High School': '5'}]",92.0,"1,327",54.0,8.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5414-Century-Meadow-Ct-95111/home/1520797,0,0
"14,99,999","3335 Quesada Dr,SAN JOSE, CA 95148",4.0,2.5,1950.0,Active,2.0,Single,,1979.0,"$8,408",$769,,22,1.0,,10,57,7,23,65,"[{'Cedar Grove Elementary School': '5', 'Quimby Oak Middle School': '7', 'Evergreen Valley High School': '9', 'Mt. Pleasant High School': '5'}]",91.0,"1,955",72.0,10.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3335-Quesada-Dr-95148/home/953277,0,1
"12,99,000","131 Brice Ct,SAN JOSE, CA 95111",3.0,2.5,1704.0,,,Single,,1965.0,"$7,282",$762,,34,54.0,50.0,10,81,20,29,70,"[{'Edenvale Elementary School': '3', 'Davis (caroline) Intermediate School': '3', 'Oak Grove High School': '5'}]",91.0,"1,047",34.0,10.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/131-Brice-Ct-95111/home/1255590,0,0
"12,99,888","1451 SUNNY Ct,San Jose, CA 95116",4.0,2.5,2196.0,,,Single,$125/month,2006.0,"$7,412",$592,,62,43.0,62.0,21,58,4,22,99,"[{'McKinley Elementary School': '4', 'Bridges Academy': '2', 'Five Wounds School': '-', 'Ace Charter School': '3', 'Kipp Heartwood Academy': '8', 'Kipp Prize Preparatory Academy': '6', 'Lee Mathson Middle School': '4', 'Yerba Buena High School': '5'}]",91.0,"1,355",20.0,23.0,1,0,1,1,1,1,1,0,https://www.redfin.com//CA/San-Jose/1451-Sunny-Ct-95116/home/17292401,0,1
"13,29,999","3415 Gradell Pl,SAN JOSE, CA 95148",3.0,2.0,1164.0,,,Single,,1984.0,"$7,455","$1,143",,19,1.0,,8,56,6,23,65,"[{'Cedar Grove Elementary School': '5', 'Quimby Oak Middle School': '7', 'Evergreen Valley High School': '9', 'Mt. Pleasant High School': '5'}]",91.0,,,,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3415-Gradell-Pl-95148/home/1650998,0,1
"10,98,000","2246 Timberpeak Ct,SAN JOSE, CA 95116",4.0,2.5,1960.0,Active,2.0,Single,,2000.0,"$6,155",$560,,64,4.0,64.0,12,77,3,14,62,"[{'San Antonio Elementary School': '5', 'Lee Mathson Middle School': '4', 'Independence High School': '6'}]",91.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2246-Timberpeak-Ct-95116/home/1035802,0,0
"20,98,888","1308 Whitegate Ave,SAN JOSE, CA 95125",3.0,2.5,1794.0,,,Single,,1959.0,"$11,765","$1,170",,69,10.0,69.0,4,92,4,19,41,"[{'Schallenberger Elementary School': '5', 'Willow Glen Middle School': '5', 'Willow Glen High School': '6'}]",96.0,"1,461",47.0,49.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1308-Whitegate-Ave-95125/home/1676268,0,1
"27,50,000","14936 Donner Dr,SAN JOSE, CA 95124",5.0,2.5,2653.0,,,Single,,1950.0,"$15,415","$1,037",,35,58.0,,8,103,2,21,33,"[{'Carlton Elementary School': '9', 'Union Middle School': '9', 'Leigh High School': '8'}]",91.0,"2,750",183.0,204.0,1,0,0,0,0,1,0,1,https://www.redfin.com//CA/San-Jose/14936-Donner-Dr-95124/home/1088942,0,0
"21,98,888","1053 Wallace Dr,SAN JOSE, CA 95120",4.0,3.0,2131.0,Active,23.0,Single,,2016.0,"$12,326","$1,032",,44,35.0,69.0,9,66,1,20,64,"[{'Simonds Elementary School': '7', 'Castillero Middle School': '6', 'Leland High School': '8'}]",92.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1053-Wallace-Dr-95120/home/1694532,0,1
"28,95,000","18941 Fernbrook Ct,SARATOGA, CA 95070",3.0,2.0,1730.0,,,Single,,1956.0,"$16,228","$1,673",,30,6.0,61.0,8,93,3,19,61,"[{'Country Lane Elementary School': '7', 'Moreland Middle School': '6', 'Prospect High School': '7'}]",92.0,"2,027",125.0,126.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Saratoga/18941-Fernbrook-Ct-95070/home/1466595,0,1
"8,98,888","2370 Winepol Loop,SAN JOSE, CA 95125",2.0,2.5,1368.0,Active,23.0,Condo,$300,2005.0,"$5,339",$657,,52,28.0,52.0,2,26,1,12,45,"[{'Shirakawa (george, Sr.) Elementary School': '5', 'University Preparatory Academy Charter': '9', 'Achiever Christian School': '-', 'Private Educational Network School': '-', 'Downtown College Preparatory Middle': '4', 'Silicon Valley Adult Education Program': '-', 'Yerba Buena High School': '5'}]",91.0,924,70.0,101.0,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/2370-Winepol-Loop-95125/home/167457256,0,1
"8,99,000","6973 Chantel Ct,SAN JOSE, CA 95129",2.0,2.5,1051.0,Active,23.0,Condo,$426,1987.0,"$5,465",$855,,55,4.0,55.0,8,75,2,18,67,"[{'Blue Hills Elementary School': '9', 'Joaquin Miller Middle School': '9', 'Lynbrook High School': '10'}]",92.0,,,,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6973-Chantel-Ct-95129/home/1740407,0,0
"11,49,999","14650 East Hills Dr,SAN JOSE, CA 95127",3.0,2.0,1352.0,Active,24.0,Single,,1960.0,"$6,446",$851,,20,58.0,,10,70,2,34,46,"[{'Horace Cureton Elementary School': '4', 'Joseph George Middle School': '3', 'James Lick High School': '4'}]",91.0,"1,411",62.0,5.0,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/14650-E-Hills-Dr-95127/home/948063,0,0
"31,90,000","1056 Foxhurst Way,SAN JOSE, CA 95120",4.0,3.0,3469.0,Active,24.0,Single,,1989.0,"$17,882",$920,,17,35.0,,9,53,1,20,56,"[{'Williams Elementary School': '9', 'Bret Harte Middle School': '7', 'Leland High School': '8'}]",92.0,,,,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1056-Foxhurst-Way-95120/home/930795,0,1
"5,29,000","91 Castlebridge Dr,SAN JOSE, CA 95116",2.0,1.0,704.0,Active,25.0,Condo,$360,1983.0,"$3,325",$751,,76,2.0,53.0,17,57,1,14,62,"[{'San Antonio Elementary School': '5', 'Lee Mathson Middle School': '4', 'Independence High School': '6'}]",91.0,819,29.0,96.0,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/San-Jose/91-Castlebridge-Dr-95116/home/885864,0,0
"11,90,000","183 Venado Way,SAN JOSE, CA 95123",3.0,2.0,1203.0,,,Single,,1966.0,"$6,671",$989,,40,54.0,52.0,8,93,1,27,72,"[{'Anderson (alex) Elementary School': '4', 'Bernal Intermediate School': '6', 'Oak Grove High School': '5'}]",91.0,"2,592",168.0,203.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/183-Venado-Way-95123/home/1184300,0,0
"8,99,000","2729 Ginoso Ct #6,SAN JOSE, CA 95111",2.0,2.5,1303.0,,,Condo,$241,2018.0,"$5,280",$690,,48,28.0,,10,40,3,17,63,"[{'Captain Jason M. Dahl Elementary School': '3', 'Sylvandale Middle School': '3', 'Andrew P. Hill High School': '4'}]",91.0,,,,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/2729-Ginoso-Ct-95111/unit-6/home/167458115,0,1
"9,00,000","174 - 176 N 18th St,SAN JOSE, CA 95112",4.0,2.0,1500.0,Pending,24.0,Duplex,,1948.0,"$5,045",$600,,76,1.0,56.0,13,53,11,19,62,"[{'Horace Mann Elementary School': '4', 'Peter Burnett Middle School': '4', 'San Jose High School': '3'}]",93.0,,,,1,0,1,1,0,1,1,1,https://www.redfin.com//CA/San-Jose/174-N-18th-St-95112/home/179306661,0,0
"25,95,000","679 Elden Dr,CAMPBELL, CA 95008",5.0,3.0,2886.0,,,Single,,2015.0,"$14,546",$899,,82,4.0,,4,83,1,12,57,"[{'Bagby Elementary School': '6', 'Price Charter Middle School': '7', 'Skylar Hadden School': '-', 'Steindorf Steam School': '8', 'Branham High School': '8'}]",93.0,"1,853",142.0,13.0,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/Campbell/679-Elden-Dr-95008/home/167451576,0,0
"8,68,000","585 Adeline Ave,SAN JOSE, CA 95136",2.0,2.0,1104.0,Active,27.0,Condo,$231,2005.0,"$5,097",$786,,9,28.0,,6,36,1,7,58,"[{'Shirakawa (george, Sr.) Elementary School': '5', 'Silicon Valley Adult Education Program': '-', 'University Preparatory Academy Charter': '9', 'Andrew P. Hill High School': '4'}]",91.0,,,,1,0,0,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/585-Adeline-Ave-95136/home/836390,0,1
"14,25,000","774 Pershing Ave,SAN JOSE, CA 95126",2.0,2.0,1197.0,,,Single,,1922.0,"$7,988","$1,190",,82,1.0,58.0,7,47,2,11,59,"[{'Merritt Trace Elementary School': '4', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",92.0,"1,264",83.0,3.0,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/774-Pershing-Ave-95126/home/1788679,0,1
"9,99,000","1730-1734 E William St,SAN JOSE, CA 95116",4.0,2.0,5457.0,Active,35.0,Duplex,,1959.0,"$5,600",$183,,75,1.0,51.0,12,51,2,17,69,"[{'Cesar Chavez Elementary School': '3', 'Lee Mathson Middle School': '4', 'Independence High School': '6'}]",92.0,,,,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/1730-E-William-St-95116/home/1404664,0,0
"14,99,000","5414 Century Meadow Ct,SAN JOSE, CA 95111",4.0,2.5,2316.0,,,Single,,1977.0,"$8,403",$647,,39,1.0,66.0,6,70,2,21,58,"[{'Santa Teresa Elementary School': '6', 'Bernal Intermediate School': '6', 'Oak Grove High School': '5'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5414-Century-Meadow-Ct-95111/home/1520797,0,0
"14,99,999","3335 Quesada Dr,SAN JOSE, CA 95148",4.0,2.5,1950.0,,,Single,,1979.0,"$8,408",$769,,22,1.0,,10,57,7,23,65,"[{'Cedar Grove Elementary School': '5', 'Quimby Oak Middle School': '7', 'Evergreen Valley High School': '9', 'Mt. Pleasant High School': '5'}]",91.0,,,,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3335-Quesada-Dr-95148/home/953277,0,1
"12,99,000","131 Brice Ct,SAN JOSE, CA 95111",3.0,2.5,1704.0,,,Single,,1965.0,"$7,282",$762,,34,54.0,50.0,10,81,20,29,70,"[{'Edenvale Elementary School': '3', 'Davis (caroline) Intermediate School': '3', 'Oak Grove High School': '5'}]",91.0,"1,048",34.0,10.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/131-Brice-Ct-95111/home/1255590,0,0
"12,99,888","1451 SUNNY Ct,San Jose, CA 95116",4.0,2.5,2196.0,New,2.0,Single,$125/month,2006.0,"$7,412",$592,,62,43.0,62.0,21,58,4,22,99,"[{'McKinley Elementary School': '4', 'Bridges Academy': '2', 'Five Wounds School': '-', 'Ace Charter School': '3', 'Kipp Heartwood Academy': '8', 'Kipp Prize Preparatory Academy': '6', 'Lee Mathson Middle School': '4', 'Yerba Buena High School': '5'}]",91.0,,,,1,0,1,1,1,1,1,0,https://www.redfin.com//CA/San-Jose/1451-Sunny-Ct-95116/home/17292401,0,1
"13,29,999","3415 Gradell Pl,SAN JOSE, CA 95148",3.0,2.0,1164.0,Active,2.0,Single,,1984.0,"$7,455","$1,143",,19,1.0,,8,56,6,23,65,"[{'Cedar Grove Elementary School': '5', 'Quimby Oak Middle School': '7', 'Evergreen Valley High School': '9', 'Mt. Pleasant High School': '5'}]",91.0,,,,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3415-Gradell-Pl-95148/home/1650998,0,1
"5,99,000","1390 Crucero Dr Unit C,SAN JOSE, CA 95122",3.0,1.5,1150.0,Active,2.0,Townhouse,$340,1980.0,"$3,698",$521,,36,1.0,,14,65,1,22,99,"[{'Santee Elementary School': '2', 'Bridges Academy': '2', 'Ace Franklin McKinley': '3', 'O. S. Hubbard Elementary School': '4', 'Yerba Buena High School': '5'}]",91.0,"2,122",73.0,155.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1390-Crucero-Dr-95122/unit-C/home/1038422,0,1
"10,98,000","2246 Timberpeak Ct,SAN JOSE, CA 95116",4.0,2.5,1960.0,,,Single,,2000.0,"$6,155",$560,,64,4.0,64.0,12,77,3,14,62,"[{'San Antonio Elementary School': '5', 'Lee Mathson Middle School': '4', 'Independence High School': '6'}]",91.0,"3,514",156.0,209.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2246-Timberpeak-Ct-95116/home/1035802,0,0
"6,79,000","3310 Kimber Ct #138,SAN JOSE, CA 95124",2.0,1.0,886.0,Active,2.0,Condo,$440,1977.0,"$4,246",$766,,60,3.0,60.0,8,107,2,30,57,"[{'Sartorette Charter School': '5', 'Chrysallis Elementary School': '-', 'Learning Pathways Kindergarten': '-', 'Steindorf Steam School': '8', 'Price Charter Middle School': '7', 'Glory of Learning': '-', 'Stratford Middle School': '-', 'St. Frances Cabrini Elementary School': '-', 'Branham High School': '8'}]",93.0,,,,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/3310-Kimber-Ct-95124/unit-138/home/1542190,0,0
"20,98,888","1308 Whitegate Ave,SAN JOSE, CA 95125",3.0,2.5,1794.0,,,Single,,1959.0,"$11,765","$1,170",,69,10.0,69.0,4,92,4,19,41,"[{'Schallenberger Elementary School': '5', 'Willow Glen Middle School': '5', 'Willow Glen High School': '6'}]",96.0,,,,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1308-Whitegate-Ave-95125/home/1676268,0,1
"8,97,595","330 Serrano Ave,San Jose, CA",3.0,1.0,1050.0,,,Single,,1948.0,"$5,032",$855,,60,58.0,60.0,10,71,2,30,49,"[{'Horace Cureton Elementary School': '4', 'Joseph George Middle School': '3', 'James Lick High School': '4'}]",91.0,"1,027",41.0,65.0,1,0,0,1,1,1,0,1,https://www.redfin.com//CA/San-Jose/330-Serrano-Ave-95127/home/905233,0,0
"21,98,888","4441 Lazy Ln,SAN JOSE, CA 95135",4.0,2.0,1961.0,Active,2.0,Single,,1963.0,"$12,326","$1,121",,1,49.0,,8,60,2,25,54,"[{'Tom Matsumoto Elementary School': '8', 'Quimby Oak Middle School': '7', 'Evergreen Valley High School': '9'}]",91.0,"1,638",45.0,46.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/4441-Lazy-Ln-95135/home/955366,0,1
